Ticket_ID,Customer_ID,Customer_Name,Customer_Email,Customer_Country,Customer_Language,Channel,Query_Category,Query_Subcategory,Customer_Query_Text,Intent_Detected,Sentiment_Score,Priority_Level,AI_Response_Text,Human_Escalation_Flag,Resolution_Status,Resolution_Time,Customer_Feedback_Rating,Follow_Up_Required,Timestamp
TKT-10713,CUST-5713,User713,user713@example.com,Australia,Urdu,Chat,Billing,Payment Failure,Customer is facing an issue and needs support.,Request Info,0.21,Critical,AI provided a helpful response.,TRUE,Resolved,52,2,TRUE,2026-01-31T08:13:19.728667
TKT-10714,CUST-5714,User714,user714@example.com,France,French,WhatsApp,Technical,Bug Report,Customer is facing an issue and needs support.,Request Info,0.2,Medium,AI provided a helpful response.,FALSE,Resolved,46,4,FALSE,2025-12-24T22:32:19.728667
TKT-10715,CUST-5715,User715,user715@example.com,UK,Hindi,WhatsApp,Billing,Bug Report,Customer is facing an issue and needs support.,Get Help,-0.34,Medium,AI provided a helpful response.,TRUE,Pending,21,3,FALSE,2026-02-09T06:20:19.728667
TKT-10716,CUST-5716,User716,user716@example.com,Canada,Arabic,WhatsApp,Product,Refund Request,Customer is facing an issue and needs support.,Get Help,-0.27,High,AI provided a helpful response.,TRUE,Escalated,4,2,TRUE,2026-01-13T18:58:19.728667
TKT-10717,CUST-5717,User717,user717@example.com,UK,Arabic,Chat,Billing,Login Issue,Customer is facing an issue and needs support.,Cancel Service,-0.47,High,AI provided a helpful response.,FALSE,Resolved,53,2,TRUE,2025-12-04T10:13:19.728667
TKT-10718,CUST-5718,User718,user718@example.com,UAE,Arabic,Web,Account,Bug Report,Customer is facing an issue and needs support.,Request Info,0.59,High,AI provided a helpful response.,FALSE,Escalated,62,5,FALSE,2026-01-20T10:03:19.728667
TKT-10719,CUST-5719,User719,user719@example.com,Pakistan,English,Chat,Technical,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.79,Medium,AI provided a helpful response.,FALSE,Pending,39,1,TRUE,2026-01-20T01:18:19.728667
TKT-10720,CUST-5720,User720,user720@example.com,India,Urdu,Web,Account,General Inquiry,Customer is facing an issue and needs support.,Complaint,-0.55,Critical,AI provided a helpful response.,TRUE,Resolved,9,4,TRUE,2025-12-28T03:19:19.728667
TKT-10721,CUST-5721,User721,user721@example.com,India,German,Email,Technical,Refund Request,Customer is facing an issue and needs support.,Get Help,0.95,High,AI provided a helpful response.,TRUE,Escalated,23,1,FALSE,2026-01-27T20:59:19.728667
TKT-10722,CUST-5722,User722,user722@example.com,Canada,Urdu,Web,Billing,Login Issue,Customer is facing an issue and needs support.,Complaint,-0.82,Low,AI provided a helpful response.,FALSE,Escalated,1,1,FALSE,2026-01-01T21:24:19.728667
TKT-10723,CUST-5723,User723,user723@example.com,UAE,Hindi,WhatsApp,Technical,Login Issue,Customer is facing an issue and needs support.,Cancel Service,-0.99,Critical,AI provided a helpful response.,TRUE,Resolved,43,5,TRUE,2025-12-13T04:35:19.728667
TKT-10724,CUST-5724,User724,user724@example.com,France,French,WhatsApp,Technical,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.02,High,AI provided a helpful response.,TRUE,Escalated,2,5,FALSE,2026-01-23T14:58:19.728667
TKT-10725,CUST-5725,User725,user725@example.com,Canada,Arabic,Chat,Delivery,General Inquiry,Customer is facing an issue and needs support.,Get Help,0.22,High,AI provided a helpful response.,FALSE,Pending,53,2,FALSE,2025-12-28T09:25:19.728667
TKT-10726,CUST-5726,User726,user726@example.com,Canada,Urdu,Email,Technical,Refund Request,Customer is facing an issue and needs support.,Get Help,-0.82,High,AI provided a helpful response.,FALSE,Escalated,31,4,FALSE,2026-01-06T20:46:19.728667
TKT-10727,CUST-5727,User727,user727@example.com,UAE,French,Web,Account,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.88,Critical,AI provided a helpful response.,FALSE,Resolved,13,4,TRUE,2026-01-03T02:59:19.728667
TKT-10728,CUST-5728,User728,user728@example.com,France,English,Email,Product,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.33,High,AI provided a helpful response.,FALSE,Escalated,53,4,FALSE,2025-12-04T14:38:19.728667
TKT-10729,CUST-5729,User729,user729@example.com,Canada,English,Email,Account,Refund Request,Customer is facing an issue and needs support.,Cancel Service,-0.38,High,AI provided a helpful response.,TRUE,Resolved,32,5,TRUE,2026-01-23T02:12:19.728667
TKT-10730,CUST-5730,User730,user730@example.com,Canada,Arabic,Web,Account,General Inquiry,Customer is facing an issue and needs support.,Complaint,0.41,Medium,AI provided a helpful response.,TRUE,Escalated,55,1,FALSE,2025-12-20T11:31:19.728667
TKT-10731,CUST-5731,User731,user731@example.com,UK,French,Email,Technical,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.55,Critical,AI provided a helpful response.,FALSE,Escalated,30,4,TRUE,2025-12-28T21:41:19.728667
TKT-10732,CUST-5732,User732,user732@example.com,Australia,French,Chat,Product,Login Issue,Customer is facing an issue and needs support.,Cancel Service,0.71,Medium,AI provided a helpful response.,TRUE,Resolved,63,1,TRUE,2026-01-01T20:55:19.728667
TKT-10733,CUST-5733,User733,user733@example.com,Canada,English,Email,Product,Bug Report,Customer is facing an issue and needs support.,Request Info,-0.72,High,AI provided a helpful response.,FALSE,Escalated,65,5,FALSE,2025-12-21T02:51:19.728667
TKT-10734,CUST-5734,User734,user734@example.com,USA,German,Email,Technical,Bug Report,Customer is facing an issue and needs support.,Complaint,0.7,Medium,AI provided a helpful response.,FALSE,Pending,68,1,FALSE,2025-12-24T15:51:19.728667
TKT-10735,CUST-5735,User735,user735@example.com,USA,German,WhatsApp,Product,General Inquiry,Customer is facing an issue and needs support.,Get Help,-0.33,High,AI provided a helpful response.,FALSE,Resolved,64,1,TRUE,2026-01-06T23:18:19.728667
TKT-10736,CUST-5736,User736,user736@example.com,Canada,French,WhatsApp,Technical,Payment Failure,Customer is facing an issue and needs support.,Cancel Service,0.03,Low,AI provided a helpful response.,TRUE,Resolved,68,4,TRUE,2025-12-23T13:41:19.728667
TKT-10737,CUST-5737,User737,user737@example.com,India,German,Web,Technical,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.49,Low,AI provided a helpful response.,FALSE,Resolved,53,3,FALSE,2026-02-02T08:45:19.728667
TKT-10738,CUST-5738,User738,user738@example.com,Australia,French,WhatsApp,Account,Bug Report,Customer is facing an issue and needs support.,Cancel Service,-0.12,Critical,AI provided a helpful response.,TRUE,Escalated,11,4,TRUE,2026-01-07T06:36:19.728667
TKT-10739,CUST-5739,User739,user739@example.com,Australia,Urdu,Chat,Product,Payment Failure,Customer is facing an issue and needs support.,Request Info,-0.61,Medium,AI provided a helpful response.,FALSE,Pending,1,2,TRUE,2025-12-23T10:01:19.728667
TKT-10740,CUST-5740,User740,user740@example.com,Australia,Hindi,Email,Product,Login Issue,Customer is facing an issue and needs support.,Complaint,0.93,High,AI provided a helpful response.,FALSE,Pending,69,5,TRUE,2026-01-16T07:08:19.728667
TKT-10741,CUST-5741,User741,user741@example.com,UAE,English,Web,Technical,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,0.37,High,AI provided a helpful response.,TRUE,Resolved,57,5,FALSE,2026-01-14T18:10:19.728667
TKT-10742,CUST-5742,User742,user742@example.com,India,Hindi,Chat,Account,Payment Failure,Customer is facing an issue and needs support.,Cancel Service,-0.45,Low,AI provided a helpful response.,TRUE,Pending,9,2,TRUE,2025-12-09T19:56:19.728667
TKT-10743,CUST-5743,User743,user743@example.com,Canada,Arabic,WhatsApp,Technical,Bug Report,Customer is facing an issue and needs support.,Get Help,0.63,High,AI provided a helpful response.,TRUE,Resolved,26,5,FALSE,2025-12-28T16:42:19.728667
TKT-10744,CUST-5744,User744,user744@example.com,Pakistan,Hindi,WhatsApp,Delivery,Bug Report,Customer is facing an issue and needs support.,Complaint,0,Critical,AI provided a helpful response.,TRUE,Escalated,43,1,TRUE,2026-01-25T21:01:19.728667
TKT-10745,CUST-5745,User745,user745@example.com,Canada,Urdu,Web,Account,General Inquiry,Customer is facing an issue and needs support.,Complaint,-0.22,Low,AI provided a helpful response.,TRUE,Escalated,29,2,FALSE,2025-12-26T09:38:19.728667
TKT-10746,CUST-5746,User746,user746@example.com,Pakistan,German,Web,Account,Payment Failure,Customer is facing an issue and needs support.,Complaint,0,Critical,AI provided a helpful response.,FALSE,Pending,56,5,FALSE,2026-02-01T13:36:19.728667
TKT-10747,CUST-5747,User747,user747@example.com,UAE,German,Web,Billing,Refund Request,Customer is facing an issue and needs support.,Get Help,0.99,Medium,AI provided a helpful response.,TRUE,Resolved,19,4,FALSE,2025-12-19T05:00:19.728667
TKT-10748,CUST-5748,User748,user748@example.com,Australia,Urdu,Chat,Product,Login Issue,Customer is facing an issue and needs support.,Cancel Service,-0.68,Critical,AI provided a helpful response.,FALSE,Escalated,8,4,FALSE,2026-01-25T16:49:19.728667
TKT-10749,CUST-5749,User749,user749@example.com,USA,German,Web,Account,Refund Request,Customer is facing an issue and needs support.,Get Help,0.22,Medium,AI provided a helpful response.,FALSE,Resolved,16,2,FALSE,2026-02-07T07:03:19.728667
TKT-10750,CUST-5750,User750,user750@example.com,UAE,Hindi,Chat,Technical,Bug Report,Customer is facing an issue and needs support.,Request Info,-0.57,Critical,AI provided a helpful response.,TRUE,Escalated,21,1,FALSE,2026-01-10T20:46:19.728667
TKT-10751,CUST-5751,User751,user751@example.com,Pakistan,German,Email,Product,Login Issue,Customer is facing an issue and needs support.,Get Help,-0.9,High,AI provided a helpful response.,TRUE,Pending,14,2,FALSE,2026-01-02T10:11:19.728667
TKT-10752,CUST-5752,User752,user752@example.com,USA,Arabic,WhatsApp,Product,General Inquiry,Customer is facing an issue and needs support.,Get Help,-0.51,Medium,AI provided a helpful response.,FALSE,Escalated,8,1,FALSE,2026-01-23T22:59:19.728667
TKT-10753,CUST-5753,User753,user753@example.com,UAE,Hindi,WhatsApp,Billing,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.33,High,AI provided a helpful response.,FALSE,Pending,69,2,TRUE,2026-01-16T20:04:19.728667
TKT-10754,CUST-5754,User754,user754@example.com,UAE,French,Web,Account,Payment Failure,Customer is facing an issue and needs support.,Cancel Service,0.03,Critical,AI provided a helpful response.,TRUE,Escalated,50,1,TRUE,2026-01-31T18:21:19.728667
TKT-10755,CUST-5755,User755,user755@example.com,Pakistan,Urdu,WhatsApp,Account,Login Issue,Customer is facing an issue and needs support.,Cancel Service,0.9,Low,AI provided a helpful response.,FALSE,Escalated,48,2,FALSE,2025-12-12T14:20:19.728667
TKT-10756,CUST-5756,User756,user756@example.com,Pakistan,German,Email,Technical,General Inquiry,Customer is facing an issue and needs support.,Complaint,0.76,Medium,AI provided a helpful response.,FALSE,Escalated,6,4,FALSE,2026-01-10T09:47:19.728667
TKT-10757,CUST-5757,User757,user757@example.com,India,French,WhatsApp,Technical,Payment Failure,Customer is facing an issue and needs support.,Complaint,-0.42,High,AI provided a helpful response.,TRUE,Resolved,8,3,FALSE,2025-12-07T00:32:19.728667
TKT-10758,CUST-5758,User758,user758@example.com,Canada,Urdu,Chat,Product,Bug Report,Customer is facing an issue and needs support.,Cancel Service,-0.2,Low,AI provided a helpful response.,TRUE,Resolved,42,1,TRUE,2025-12-28T16:48:19.728667
TKT-10759,CUST-5759,User759,user759@example.com,Australia,Urdu,WhatsApp,Billing,Login Issue,Customer is facing an issue and needs support.,Get Help,-0.59,Critical,AI provided a helpful response.,TRUE,Escalated,57,4,TRUE,2025-12-16T02:10:19.728667
TKT-10760,CUST-5760,User760,user760@example.com,Canada,French,Email,Product,Refund Request,Customer is facing an issue and needs support.,Get Help,0.03,Low,AI provided a helpful response.,FALSE,Pending,60,3,TRUE,2026-01-31T18:30:19.728667
TKT-10761,CUST-5761,User761,user761@example.com,Germany,French,Chat,Account,Bug Report,Customer is facing an issue and needs support.,Get Help,0.28,Low,AI provided a helpful response.,TRUE,Resolved,30,5,TRUE,2025-12-28T13:09:19.728667
TKT-10762,CUST-5762,User762,user762@example.com,Germany,Arabic,Email,Product,Payment Failure,Customer is facing an issue and needs support.,Get Help,0.26,High,AI provided a helpful response.,FALSE,Escalated,72,3,FALSE,2026-02-07T17:11:19.728667
TKT-10763,CUST-5763,User763,user763@example.com,USA,English,Email,Delivery,Payment Failure,Customer is facing an issue and needs support.,Cancel Service,0.21,Critical,AI provided a helpful response.,TRUE,Resolved,72,4,TRUE,2025-12-12T10:46:19.728667
TKT-10764,CUST-5764,User764,user764@example.com,India,Arabic,Email,Billing,Login Issue,Customer is facing an issue and needs support.,Request Info,0.62,Critical,AI provided a helpful response.,FALSE,Escalated,16,1,TRUE,2026-01-16T07:59:19.728667
TKT-10765,CUST-5765,User765,user765@example.com,France,Arabic,WhatsApp,Product,Payment Failure,Customer is facing an issue and needs support.,Get Help,0.35,High,AI provided a helpful response.,FALSE,Resolved,7,3,TRUE,2025-12-21T11:35:19.728667
TKT-10766,CUST-5766,User766,user766@example.com,Germany,Arabic,Web,Product,Login Issue,Customer is facing an issue and needs support.,Cancel Service,0.37,High,AI provided a helpful response.,FALSE,Resolved,31,4,TRUE,2026-02-05T12:02:19.728667
TKT-10767,CUST-5767,User767,user767@example.com,Australia,French,Email,Delivery,Payment Failure,Customer is facing an issue and needs support.,Request Info,-0.95,Critical,AI provided a helpful response.,FALSE,Escalated,28,3,FALSE,2026-01-06T04:12:19.728667
TKT-10768,CUST-5768,User768,user768@example.com,Germany,English,Email,Account,Bug Report,Customer is facing an issue and needs support.,Cancel Service,0.61,Critical,AI provided a helpful response.,FALSE,Escalated,44,2,FALSE,2025-12-31T02:50:19.728667
TKT-10769,CUST-5769,User769,user769@example.com,Canada,Urdu,Web,Account,Refund Request,Customer is facing an issue and needs support.,Complaint,0.62,Critical,AI provided a helpful response.,TRUE,Escalated,36,4,FALSE,2026-01-09T16:28:19.728667
TKT-10770,CUST-5770,User770,user770@example.com,Canada,Urdu,WhatsApp,Account,Login Issue,Customer is facing an issue and needs support.,Complaint,0.9,Low,AI provided a helpful response.,TRUE,Resolved,47,2,TRUE,2025-12-26T01:45:19.728667
TKT-10771,CUST-5771,User771,user771@example.com,India,Arabic,WhatsApp,Account,Login Issue,Customer is facing an issue and needs support.,Get Help,-0.99,Critical,AI provided a helpful response.,TRUE,Pending,8,5,TRUE,2026-01-27T19:35:19.728667
TKT-10772,CUST-5772,User772,user772@example.com,UK,Arabic,Web,Technical,Refund Request,Customer is facing an issue and needs support.,Cancel Service,0.77,Low,AI provided a helpful response.,TRUE,Pending,33,4,FALSE,2026-01-20T02:12:19.728667
TKT-10773,CUST-5773,User773,user773@example.com,Germany,German,Chat,Technical,Bug Report,Customer is facing an issue and needs support.,Cancel Service,-0.04,Low,AI provided a helpful response.,FALSE,Pending,27,3,FALSE,2026-01-22T07:29:19.728667
TKT-10774,CUST-5774,User774,user774@example.com,Germany,Urdu,Email,Billing,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,-0.43,Low,AI provided a helpful response.,TRUE,Escalated,15,1,TRUE,2025-12-07T14:04:19.728667
TKT-10775,CUST-5775,User775,user775@example.com,Canada,French,Web,Billing,General Inquiry,Customer is facing an issue and needs support.,Complaint,-0.83,High,AI provided a helpful response.,TRUE,Escalated,29,3,TRUE,2026-01-01T14:23:19.728667
TKT-10776,CUST-5776,User776,user776@example.com,UK,English,WhatsApp,Billing,Refund Request,Customer is facing an issue and needs support.,Complaint,-0.17,Medium,AI provided a helpful response.,TRUE,Pending,9,2,FALSE,2026-02-06T02:16:19.728667
TKT-10777,CUST-5777,User777,user777@example.com,UAE,English,WhatsApp,Product,Payment Failure,Customer is facing an issue and needs support.,Complaint,0.86,Medium,AI provided a helpful response.,FALSE,Escalated,21,3,FALSE,2026-01-14T12:25:19.728667
TKT-10778,CUST-5778,User778,user778@example.com,Canada,Urdu,Email,Product,General Inquiry,Customer is facing an issue and needs support.,Request Info,-0.66,Medium,AI provided a helpful response.,FALSE,Resolved,38,4,FALSE,2026-02-06T05:36:19.728667
TKT-10779,CUST-5779,User779,user779@example.com,USA,Hindi,WhatsApp,Technical,General Inquiry,Customer is facing an issue and needs support.,Complaint,0.94,High,AI provided a helpful response.,TRUE,Pending,29,1,FALSE,2025-12-13T18:55:19.728667
TKT-10780,CUST-5780,User780,user780@example.com,Germany,French,WhatsApp,Account,Login Issue,Customer is facing an issue and needs support.,Complaint,0.48,High,AI provided a helpful response.,TRUE,Escalated,55,2,FALSE,2025-12-15T08:16:19.728667
TKT-10781,CUST-5781,User781,user781@example.com,India,French,Email,Delivery,General Inquiry,Customer is facing an issue and needs support.,Cancel Service,0.42,Medium,AI provided a helpful response.,TRUE,Pending,56,5,FALSE,2026-01-26T19:08:19.728667
